sense1,sense2,dist
воздух,место_природное,4
воздух,зверь,5
воздух,птица,5
воздух,рыба,5
воздух,насекомое,5
воздух,дерево,5
воздух,трава,5
воздух,собака,6
воздух,кошка,6
воздух,медведь,6
воздух,воробей,6
воздух,ворона,6
воздух,чайка,6
воздух,ласточка,6
воздух,щука,6
воздух,карась,6
воздух,акула,6
воздух,паук,6
воздух,муравей,6
воздух,муха,6
воздух,комар,6
воздух,ель,6
воздух,тополь,6
воздух,липа,6
воздух,яблоня,6
воздух,вишня,6
воздух,полынь,6
воздух,роза,6
воздух,подснежник,6
воздух,инструмент,5
воздух,аппарат,5
воздух,контейнер,5
воздух,еда,5
воздух,камень,5
воздух,планета,5
воздух,звезда,5
воздух,инструмент_работа,6
воздух,инструмент_музыка,6
воздух,инструмент_инфо,6
воздух,бутылка,6
воздух,мешок,6
воздух,ящик,6
воздух,сундук,6
воздух,еда_твёрдая,6
воздух,еда_жидкая,6
воздух,молоток,7
воздух,отвёртка,7
воздух,пила,7
воздух,топор,7
воздух,напильник,7
воздух,лопата,7
воздух,метла,7
воздух,игла,7
воздух,нитка,7
воздух,инструмент_струны,7
воздух,инструмент_воздух,7
воздух,пианино,8
воздух,рояль,8
воздух,гитара,8
воздух,скрипка,8
воздух,арфа,8
воздух,труба,8
воздух,флейта,8
воздух,волынка,8
воздух,баян,8
воздух,книга,7
воздух,газета,7
воздух,компьютер,7
воздух,монитор,7
воздух,клавиатура,7
воздух,мышка,7
воздух,автомобиль,6
воздух,самолёт,6
воздух,велосипед,6
воздух,корабль,6
воздух,ракета,6
воздух,яблоко,7
воздух,груша,7
воздух,мясо,7
воздух,хлеб,7
воздух,соль,7
воздух,сок,7
воздух,чай,7
воздух,кофе,7
воздух,река,5
воздух,море,5
воздух,поле,5
воздух,гора,5
воздух,страна,5
воздух,город,5
воздух,улица,5
воздух,дом,5
воздух,вода,2
воздух,воздух,0
воздух,золото,2
воздух,железо,2
воздух,часть_живая,4
воздух,часть_неживая,4
воздух,часть_животного,5
воздух,часть_растения,5
воздух,нос,6
воздух,ухо,6
воздух,рука,6
воздух,нога,6
воздух,лист,6
воздух,стебель,6
воздух,тычинка,6
воздух,корень,6
воздух,стена,5
воздух,окно,5
воздух,пол,5
воздух,дверь,5
воздух,лестница,5
золото,объект,2
золото,вещь,3
золото,существо,3
золото,место,3
золото,вещество,1
золото,часть,3
золото,вещь_рукотворная,4
золото,вещь_природная,4
золото,животное,4
золото,растение,4
золото,место_рукотворное,4
золото,место_природное,4
золото,зверь,5
золото,птица,5
золото,рыба,5
золото,насекомое,5
золото,дерево,5
золото,трава,5
золото,собака,6
золото,кошка,6
золото,медведь,6
золото,воробей,6
золото,ворона,6
золото,чайка,6
золото,ласточка,6
золото,щука,6
золото,карась,6
золото,акула,6
золото,паук,6
золото,муравей,6
золото,муха,6
золото,комар,6
золото,ель,6
золото,тополь,6
золото,липа,6
золото,яблоня,6
золото,вишня,6
золото,полынь,6
золото,роза,6
золото,подснежник,6
золото,инструмент,5
золото,аппарат,5
золото,контейнер,5
золото,еда,5
золото,камень,5
золото,планета,5
золото,звезда,5
золото,инструмент_работа,6
золото,инструмент_музыка,6
золото,инструмент_инфо,6
золото,бутылка,6
золото,мешок,6
золото,ящик,6
золото,сундук,6
золото,еда_твёрдая,6
золото,еда_жидкая,6
золото,молоток,7
золото,отвёртка,7
золото,пила,7
золото,топор,7
золото,напильник,7
золото,лопата,7
золото,метла,7
золото,игла,7
золото,нитка,7
золото,инструмент_струны,7
золото,инструмент_воздух,7
золото,пианино,8
золото,рояль,8
золото,гитара,8
золото,скрипка,8
золото,арфа,8
золото,труба,8
золото,флейта,8
золото,волынка,8
золото,баян,8
золото,книга,7
золото,газета,7
золото,компьютер,7
золото,монитор,7
золото,клавиатура,7
золото,мышка,7
золото,автомобиль,6
золото,самолёт,6
золото,велосипед,6
золото,корабль,6
золото,ракета,6
золото,яблоко,7
золото,груша,7
золото,мясо,7
золото,хлеб,7
золото,соль,7
золото,сок,7
золото,чай,7
золото,кофе,7
золото,река,5
золото,море,5
золото,поле,5
золото,гора,5
золото,страна,5
золото,город,5
золото,улица,5
золото,дом,5
золото,вода,2
золото,воздух,2
золото,золото,0
золото,железо,2
золото,часть_живая,4
золото,часть_неживая,4
золото,часть_животного,5
золото,часть_растения,5
золото,нос,6
золото,ухо,6
золото,рука,6
золото,нога,6
золото,лист,6
золото,стебель,6
золото,тычинка,6
золото,корень,6
золото,стена,5
золото,окно,5
золото,пол,5
золото,дверь,5
золото,лестница,5
железо,объект,2
железо,вещь,3
железо,существо,3
железо,место,3
железо,вещество,1
железо,часть,3
железо,вещь_рукотворная,4
железо,вещь_природная,4
железо,животное,4
железо,растение,4
железо,место_рукотворное,4
железо,место_природное,4
железо,зверь,5
железо,птица,5
железо,рыба,5
железо,насекомое,5
железо,дерево,5
железо,трава,5
железо,собака,6
железо,кошка,6
железо,медведь,6
железо,воробей,6
железо,ворона,6
железо,чайка,6
железо,ласточка,6
железо,щука,6
железо,карась,6
железо,акула,6
железо,паук,6
железо,муравей,6
железо,муха,6
железо,комар,6
железо,ель,6
железо,тополь,6
железо,липа,6
железо,яблоня,6
железо,вишня,6
железо,полынь,6
железо,роза,6
железо,подснежник,6
железо,инструмент,5
железо,аппарат,5
железо,контейнер,5
железо,еда,5
железо,камень,5
железо,планета,5
железо,звезда,5
железо,инструмент_работа,6
железо,инструмент_музыка,6
железо,инструмент_инфо,6
железо,бутылка,6
железо,мешок,6
железо,ящик,6
железо,сундук,6
железо,еда_твёрдая,6
железо,еда_жидкая,6
железо,молоток,7
железо,отвёртка,7
железо,пила,7
железо,топор,7
железо,напильник,7
железо,лопата,7
железо,метла,7
железо,игла,7
железо,нитка,7
железо,инструмент_струны,7
железо,инструмент_воздух,7
железо,пианино,8
железо,рояль,8
железо,гитара,8
железо,скрипка,8
железо,арфа,8
железо,труба,8
железо,флейта,8
железо,волынка,8
железо,баян,8
железо,книга,7
железо,газета,7
железо,компьютер,7
железо,монитор,7
железо,клавиатура,7
железо,мышка,7
железо,автомобиль,6
железо,самолёт,6
железо,велосипед,6
железо,корабль,6
железо,ракета,6
железо,яблоко,7
железо,груша,7
железо,мясо,7
железо,хлеб,7
железо,соль,7
железо,сок,7
железо,чай,7
железо,кофе,7
железо,река,5
железо,море,5
железо,поле,5
железо,гора,5
железо,страна,5
железо,город,5
железо,улица,5
железо,дом,5
железо,вода,2
железо,воздух,2
железо,золото,2
железо,железо,0
железо,часть_живая,4
железо,часть_неживая,4
железо,часть_животного,5
железо,часть_растения,5
железо,нос,6
железо,ухо,6
железо,рука,6
железо,нога,6
железо,лист,6
железо,стебель,6
железо,тычинка,6
железо,корень,6
железо,стена,5
железо,окно,5
железо,пол,5
железо,дверь,5
железо,лестница,5
часть_живая,объект,2
часть_живая,вещь,3
часть_живая,существо,3
часть_живая,место,3
часть_живая,вещество,3
часть_живая,часть,1
часть_живая,вещь_рукотворная,4
часть_живая,вещь_природная,4
часть_живая,животное,4
часть_живая,растение,4
часть_живая,место_рукотворное,4
часть_живая,место_природное,4
часть_живая,зверь,5
часть_живая,птица,5
часть_живая,рыба,5
часть_живая,насекомое,5
часть_живая,дерево,5
часть_живая,трава,5
часть_живая,собака,6
часть_живая,кошка,6
часть_живая,медведь,6
часть_живая,воробей,6
часть_живая,ворона,6
часть_живая,чайка,6
часть_живая,ласточка,6
часть_живая,щука,6
часть_живая,карась,6
часть_живая,акула,6
часть_живая,паук,6
часть_живая,муравей,6
часть_живая,муха,6
часть_живая,комар,6
часть_живая,ель,6
часть_живая,тополь,6
часть_живая,липа,6
часть_живая,яблоня,6
часть_живая,вишня,6
часть_живая,полынь,6
часть_живая,роза,6
часть_живая,подснежник,6
часть_живая,инструмент,5
часть_живая,аппарат,5
часть_живая,контейнер,5
часть_живая,еда,5
часть_живая,камень,5
часть_живая,планета,5
часть_живая,звезда,5
часть_живая,инструмент_работа,6
часть_живая,инструмент_музыка,6
часть_живая,инструмент_инфо,6
часть_живая,бутылка,6
часть_живая,мешок,6
часть_живая,ящик,6
часть_живая,сундук,6
часть_живая,еда_твёрдая,6
часть_живая,еда_жидкая,6
часть_живая,молоток,7
часть_живая,отвёртка,7
часть_живая,пила,7
часть_живая,топор,7
часть_живая,напильник,7
часть_живая,лопата,7
часть_живая,метла,7
часть_живая,игла,7
часть_живая,нитка,7
часть_живая,инструмент_струны,7
часть_живая,инструмент_воздух,7
часть_живая,пианино,8
часть_живая,рояль,8
часть_живая,гитара,8
часть_живая,скрипка,8
часть_живая,арфа,8
часть_живая,труба,8
часть_живая,флейта,8
часть_живая,волынка,8
часть_живая,баян,8
часть_живая,книга,7
часть_живая,газета,7
часть_живая,компьютер,7
часть_живая,монитор,7
часть_живая,клавиатура,7
часть_живая,мышка,7
часть_живая,автомобиль,6
часть_живая,самолёт,6
часть_живая,велосипед,6
часть_живая,корабль,6
часть_живая,ракета,6
часть_живая,яблоко,7
часть_живая,груша,7
часть_живая,мясо,7
часть_живая,хлеб,7
часть_живая,соль,7
часть_живая,сок,7
часть_живая,чай,7
часть_живая,кофе,7
часть_живая,река,5
часть_живая,море,5
часть_живая,поле,5
часть_живая,гора,5
часть_живая,страна,5
часть_живая,город,5
часть_живая,улица,5
часть_живая,дом,5
часть_живая,вода,4
часть_живая,воздух,4
часть_живая,золото,4
часть_живая,железо,4
часть_живая,часть_живая,0
часть_живая,часть_неживая,2
часть_живая,часть_животного,1
часть_живая,часть_растения,1
часть_живая,нос,2
часть_живая,ухо,2
часть_живая,рука,2
часть_живая,нога,2
часть_живая,лист,2
часть_живая,стебель,2
часть_живая,тычинка,2
часть_живая,корень,2
часть_живая,стена,3
часть_живая,окно,3
часть_живая,пол,3
часть_живая,дверь,3
часть_живая,лестница,3
часть_неживая,объект,2
часть_неживая,вещь,3
часть_неживая,существо,3
часть_неживая,место,3
часть_неживая,вещество,3
часть_неживая,часть,1
часть_неживая,вещь_рукотворная,4
часть_неживая,вещь_природная,4
часть_неживая,животное,4
часть_неживая,растение,4
часть_неживая,место_рукотворное,4
часть_неживая,место_природное,4
часть_неживая,зверь,5
часть_неживая,птица,5
часть_неживая,рыба,5
часть_неживая,насекомое,5
часть_неживая,дерево,5
часть_неживая,трава,5
часть_неживая,собака,6
часть_неживая,кошка,6
часть_неживая,медведь,6
часть_неживая,воробей,6
часть_неживая,ворона,6
часть_неживая,чайка,6
часть_неживая,ласточка,6
часть_неживая,щука,6
часть_неживая,карась,6
часть_неживая,акула,6
часть_неживая,паук,6
часть_неживая,муравей,6
часть_неживая,муха,6
часть_неживая,комар,6
часть_неживая,ель,6
часть_неживая,тополь,6
часть_неживая,липа,6
часть_неживая,яблоня,6
часть_неживая,вишня,6
часть_неживая,полынь,6
часть_неживая,роза,6
часть_неживая,подснежник,6
часть_неживая,инструмент,5
часть_неживая,аппарат,5
часть_неживая,контейнер,5
часть_неживая,еда,5
часть_неживая,камень,5
часть_неживая,планета,5
часть_неживая,звезда,5
часть_неживая,инструмент_работа,6
часть_неживая,инструмент_музыка,6
часть_неживая,инструмент_инфо,6
часть_неживая,бутылка,6
часть_неживая,мешок,6
часть_неживая,ящик,6
часть_неживая,сундук,6
часть_неживая,еда_твёрдая,6
часть_неживая,еда_жидкая,6
часть_неживая,молоток,7
часть_неживая,отвёртка,7
часть_неживая,пила,7
часть_неживая,топор,7
часть_неживая,напильник,7
часть_неживая,лопата,7
часть_неживая,метла,7
часть_неживая,игла,7
часть_неживая,нитка,7
часть_неживая,инструмент_струны,7
часть_неживая,инструмент_воздух,7
часть_неживая,пианино,8
часть_неживая,рояль,8
часть_неживая,гитара,8
часть_неживая,скрипка,8
часть_неживая,арфа,8
часть_неживая,труба,8
часть_неживая,флейта,8
часть_неживая,волынка,8
часть_неживая,баян,8
часть_неживая,книга,7
часть_неживая,газета,7
часть_неживая,компьютер,7
часть_неживая,монитор,7
часть_неживая,клавиатура,7
часть_неживая,мышка,7
часть_неживая,автомобиль,6
часть_неживая,самолёт,6
часть_неживая,велосипед,6
часть_неживая,корабль,6
часть_неживая,ракета,6
часть_неживая,яблоко,7
часть_неживая,груша,7
часть_неживая,мясо,7
часть_неживая,хлеб,7
часть_неживая,соль,7
часть_неживая,сок,7
часть_неживая,чай,7
часть_неживая,кофе,7
часть_неживая,река,5
часть_неживая,море,5
часть_неживая,поле,5
часть_неживая,гора,5
часть_неживая,страна,5
часть_неживая,город,5
часть_неживая,улица,5
часть_неживая,дом,5
часть_неживая,вода,4
часть_неживая,воздух,4
часть_неживая,золото,4
часть_неживая,железо,4
часть_неживая,часть_живая,2
часть_неживая,часть_неживая,0
часть_неживая,часть_животного,3
часть_неживая,часть_растения,3
часть_неживая,нос,4
часть_неживая,ухо,4
часть_неживая,рука,4
часть_неживая,нога,4
часть_неживая,лист,4
часть_неживая,стебель,4
часть_неживая,тычинка,4
часть_неживая,корень,4
часть_неживая,стена,1
часть_неживая,окно,1
часть_неживая,пол,1
часть_неживая,дверь,1
часть_неживая,лестница,1
часть_животного,объект,3
часть_животного,вещь,4
часть_животного,существо,4
часть_животного,место,4
часть_животного,вещество,4
часть_животного,часть,2
часть_животного,вещь_рукотворная,5
часть_животного,вещь_природная,5
часть_животного,животное,5
часть_животного,растение,5
часть_животного,место_рукотворное,5
часть_животного,место_природное,5
часть_животного,зверь,6
часть_животного,птица,6
часть_животного,рыба,6
часть_животного,насекомое,6
часть_животного,дерево,6
часть_животного,трава,6
часть_животного,собака,7
часть_животного,кошка,7
часть_животного,медведь,7
часть_животного,воробей,7
часть_животного,ворона,7
часть_животного,чайка,7
часть_животного,ласточка,7
часть_животного,щука,7
часть_животного,карась,7
часть_животного,акула,7
часть_животного,паук,7
часть_животного,муравей,7
часть_животного,муха,7
часть_животного,комар,7
часть_животного,ель,7
часть_животного,тополь,7
часть_животного,липа,7
часть_животного,яблоня,7
часть_животного,вишня,7
часть_животного,полынь,7
часть_животного,роза,7
часть_животного,подснежник,7
часть_животного,инструмент,6
часть_животного,аппарат,6
часть_животного,контейнер,6
часть_животного,еда,6
часть_животного,камень,6
часть_животного,планета,6
часть_животного,звезда,6
часть_животного,инструмент_работа,7
часть_животного,инструмент_музыка,7
часть_животного,инструмент_инфо,7
часть_животного,бутылка,7
часть_животного,мешок,7
часть_животного,ящик,7
часть_животного,сундук,7
часть_животного,еда_твёрдая,7
часть_животного,еда_жидкая,7
часть_животного,молоток,8
часть_животного,отвёртка,8
часть_животного,пила,8
часть_животного,топор,8
часть_животного,напильник,8
часть_животного,лопата,8
часть_животного,метла,8
часть_животного,игла,8
часть_животного,нитка,8
часть_животного,инструмент_струны,8
часть_животного,инструмент_воздух,8
часть_животного,пианино,9
часть_животного,рояль,9
часть_животного,гитара,9
часть_животного,скрипка,9
часть_животного,арфа,9
часть_животного,труба,9
часть_животного,флейта,9
часть_животного,волынка,9
часть_животного,баян,9
часть_животного,книга,8
часть_животного,газета,8
часть_животного,компьютер,8
часть_животного,монитор,8
часть_животного,клавиатура,8
часть_животного,мышка,8
часть_животного,автомобиль,7
часть_животного,самолёт,7
часть_животного,велосипед,7
часть_животного,корабль,7
часть_животного,ракета,7
часть_животного,яблоко,8
часть_животного,груша,8
часть_животного,мясо,8
часть_животного,хлеб,8
часть_животного,соль,8
часть_животного,сок,8
часть_животного,чай,8
часть_животного,кофе,8
часть_животного,река,6
часть_животного,море,6
часть_животного,поле,6
часть_животного,гора,6
часть_животного,страна,6
часть_животного,город,6
часть_животного,улица,6
часть_животного,дом,6
часть_животного,вода,5
часть_животного,воздух,5
часть_животного,золото,5
часть_животного,железо,5
часть_животного,часть_живая,1
часть_животного,часть_неживая,3
часть_животного,часть_животного,0
часть_животного,часть_растения,2
часть_животного,нос,1
часть_животного,ухо,1
часть_животного,рука,1
часть_животного,нога,1
часть_животного,лист,3
часть_животного,стебель,3
часть_животного,тычинка,3
часть_животного,корень,3
часть_животного,стена,4
часть_животного,окно,4
часть_животного,пол,4
часть_животного,дверь,4
часть_животного,лестница,4
часть_растения,объект,3
часть_растения,вещь,4
часть_растения,существо,4
часть_растения,место,4
часть_растения,вещество,4
часть_растения,часть,2
часть_растения,вещь_рукотворная,5
часть_растения,вещь_природная,5
часть_растения,животное,5
часть_растения,растение,5
часть_растения,место_рукотворное,5
часть_растения,место_природное,5
часть_растения,зверь,6
часть_растения,птица,6
часть_растения,рыба,6
часть_растения,насекомое,6
часть_растения,дерево,6
часть_растения,трава,6
часть_растения,собака,7
часть_растения,кошка,7
часть_растения,медведь,7
часть_растения,воробей,7
часть_растения,ворона,7
часть_растения,чайка,7
часть_растения,ласточка,7
часть_растения,щука,7
часть_растения,карась,7
часть_растения,акула,7
часть_растения,паук,7
часть_растения,муравей,7
часть_растения,муха,7
часть_растения,комар,7
часть_растения,ель,7
часть_растения,тополь,7
часть_растения,липа,7
часть_растения,яблоня,7
часть_растения,вишня,7
часть_растения,полынь,7
часть_растения,роза,7
часть_растения,подснежник,7
часть_растения,инструмент,6
часть_растения,аппарат,6
часть_растения,контейнер,6
часть_растения,еда,6
часть_растения,камень,6
часть_растения,планета,6
часть_растения,звезда,6
часть_растения,инструмент_работа,7
часть_растения,инструмент_музыка,7
часть_растения,инструмент_инфо,7
часть_растения,бутылка,7
часть_растения,мешок,7
часть_растения,ящик,7
часть_растения,сундук,7
часть_растения,еда_твёрдая,7
часть_растения,еда_жидкая,7
часть_растения,молоток,8
часть_растения,отвёртка,8
часть_растения,пила,8
часть_растения,топор,8
часть_растения,напильник,8
часть_растения,лопата,8
часть_растения,метла,8
часть_растения,игла,8
часть_растения,нитка,8
часть_растения,инструмент_струны,8
часть_растения,инструмент_воздух,8
часть_растения,пианино,9
часть_растения,рояль,9
часть_растения,гитара,9
часть_растения,скрипка,9
часть_растения,арфа,9
часть_растения,труба,9
часть_растения,флейта,9
часть_растения,волынка,9
часть_растения,баян,9
часть_растения,книга,8
часть_растения,газета,8
часть_растения,компьютер,8
часть_растения,монитор,8
часть_растения,клавиатура,8
часть_растения,мышка,8
часть_растения,автомобиль,7
часть_растения,самолёт,7
часть_растения,велосипед,7
часть_растения,корабль,7
часть_растения,ракета,7
часть_растения,яблоко,8
часть_растения,груша,8
часть_растения,мясо,8
часть_растения,хлеб,8
часть_растения,соль,8
часть_растения,сок,8
часть_растения,чай,8
часть_растения,кофе,8
часть_растения,река,6
часть_растения,море,6
часть_растения,поле,6
часть_растения,гора,6
часть_растения,страна,6
часть_растения,город,6
часть_растения,улица,6
часть_растения,дом,6
часть_растения,вода,5
часть_растения,воздух,5
часть_растения,золото,5
часть_растения,железо,5
часть_растения,часть_живая,1
часть_растения,часть_неживая,3
часть_растения,часть_животного,2
часть_растения,часть_растения,0
часть_растения,нос,3
часть_растения,ухо,3
часть_растения,рука,3
часть_растения,нога,3
часть_растения,лист,1
часть_растения,стебель,1
часть_растения,тычинка,1
часть_растения,корень,1
часть_растения,стена,4
часть_растения,окно,4
часть_растения,пол,4
часть_растения,дверь,4
часть_растения,лестница,4
нос,объект,4
нос,вещь,5
нос,существо,5
нос,место,5
нос,вещество,5
нос,часть,3
нос,вещь_рукотворная,6
нос,вещь_природная,6
нос,животное,6
нос,растение,6
нос,место_рукотворное,6
нос,место_природное,6
нос,зверь,7
нос,птица,7
нос,рыба,7
нос,насекомое,7
нос,дерево,7
нос,трава,7
нос,собака,8
нос,кошка,8
нос,медведь,8
нос,воробей,8
нос,ворона,8
нос,чайка,8
нос,ласточка,8
нос,щука,8
нос,карась,8
нос,акула,8
нос,паук,8
нос,муравей,8
нос,муха,8
нос,комар,8
нос,ель,8
нос,тополь,8
нос,липа,8
нос,яблоня,8
нос,вишня,8
нос,полынь,8
нос,роза,8
нос,подснежник,8
нос,инструмент,7
нос,аппарат,7
нос,контейнер,7
нос,еда,7
нос,камень,7
нос,планета,7
нос,звезда,7
нос,инструмент_работа,8
нос,инструмент_музыка,8
нос,инструмент_инфо,8
нос,бутылка,8
нос,мешок,8
нос,ящик,8
нос,сундук,8
нос,еда_твёрдая,8
нос,еда_жидкая,8
нос,молоток,9
нос,отвёртка,9
нос,пила,9
нос,топор,9
нос,напильник,9
нос,лопата,9
нос,метла,9
нос,игла,9
нос,нитка,9
нос,инструмент_струны,9
нос,инструмент_воздух,9
нос,пианино,10
нос,рояль,10
нос,гитара,10
нос,скрипка,10
нос,арфа,10
нос,труба,10
нос,флейта,10
нос,волынка,10
нос,баян,10
нос,книга,9
нос,газета,9
нос,компьютер,9
нос,монитор,9
нос,клавиатура,9
нос,мышка,9
нос,автомобиль,8
нос,самолёт,8
нос,велосипед,8
нос,корабль,8
нос,ракета,8
нос,яблоко,9
нос,груша,9
нос,мясо,9
нос,хлеб,9
нос,соль,9
нос,сок,9
нос,чай,9
нос,кофе,9
нос,река,7
нос,море,7
нос,поле,7
нос,гора,7
нос,страна,7
нос,город,7
нос,улица,7
нос,дом,7
нос,вода,6
нос,воздух,6
нос,золото,6
нос,железо,6
нос,часть_живая,2
нос,часть_неживая,4
нос,часть_животного,1
нос,часть_растения,3
нос,нос,0
нос,ухо,2
нос,рука,2
нос,нога,2
нос,лист,4
нос,стебель,4
нос,тычинка,4
нос,корень,4
нос,стена,5
нос,окно,5
нос,пол,5
нос,дверь,5
нос,лестница,5
ухо,объект,4
ухо,вещь,5
ухо,существо,5
ухо,место,5
ухо,вещество,5
ухо,часть,3
ухо,вещь_рукотворная,6
ухо,вещь_природная,6
ухо,животное,6
ухо,растение,6
ухо,место_рукотворное,6
ухо,место_природное,6
ухо,зверь,7
ухо,птица,7
ухо,рыба,7
ухо,насекомое,7
ухо,дерево,7
ухо,трава,7
ухо,собака,8
ухо,кошка,8
ухо,медведь,8
ухо,воробей,8
ухо,ворона,8
ухо,чайка,8
ухо,ласточка,8
ухо,щука,8
ухо,карась,8
ухо,акула,8
ухо,паук,8
ухо,муравей,8
ухо,муха,8
ухо,комар,8
ухо,ель,8
ухо,тополь,8
ухо,липа,8
ухо,яблоня,8
ухо,вишня,8
ухо,полынь,8
ухо,роза,8
ухо,подснежник,8
ухо,инструмент,7
ухо,аппарат,7
ухо,контейнер,7
ухо,еда,7
ухо,камень,7
ухо,планета,7
ухо,звезда,7
ухо,инструмент_работа,8
ухо,инструмент_музыка,8
ухо,инструмент_инфо,8
ухо,бутылка,8
ухо,мешок,8
ухо,ящик,8
ухо,сундук,8
ухо,еда_твёрдая,8
ухо,еда_жидкая,8
ухо,молоток,9
ухо,отвёртка,9
ухо,пила,9
ухо,топор,9
ухо,напильник,9
ухо,лопата,9
ухо,метла,9
ухо,игла,9
ухо,нитка,9
ухо,инструмент_струны,9
ухо,инструмент_воздух,9
ухо,пианино,10
ухо,рояль,10
ухо,гитара,10
ухо,скрипка,10
ухо,арфа,10
ухо,труба,10
ухо,флейта,10
ухо,волынка,10
ухо,баян,10
ухо,книга,9
ухо,газета,9
ухо,компьютер,9
ухо,монитор,9
ухо,клавиатура,9
ухо,мышка,9
ухо,автомобиль,8
ухо,самолёт,8
ухо,велосипед,8
ухо,корабль,8
ухо,ракета,8
ухо,яблоко,9
ухо,груша,9
ухо,мясо,9
ухо,хлеб,9
ухо,соль,9
ухо,сок,9
ухо,чай,9
ухо,кофе,9
ухо,река,7
ухо,море,7
ухо,поле,7
ухо,гора,7
ухо,страна,7
ухо,город,7
ухо,улица,7
ухо,дом,7
ухо,вода,6
ухо,воздух,6
ухо,золото,6
ухо,железо,6
ухо,часть_живая,2
ухо,часть_неживая,4
ухо,часть_животного,1
ухо,часть_растения,3
ухо,нос,2
ухо,ухо,0
ухо,рука,2
ухо,нога,2
ухо,лист,4
ухо,стебель,4
ухо,тычинка,4
ухо,корень,4
ухо,стена,5
ухо,окно,5
ухо,пол,5
ухо,дверь,5
ухо,лестница,5
рука,объект,4
рука,вещь,5
рука,существо,5
рука,место,5
рука,вещество,5
рука,часть,3
рука,вещь_рукотворная,6
рука,вещь_природная,6
рука,животное,6
рука,растение,6
рука,место_рукотворное,6
рука,место_природное,6
рука,зверь,7
рука,птица,7
рука,рыба,7
рука,насекомое,7
рука,дерево,7
рука,трава,7
рука,собака,8
рука,кошка,8
рука,медведь,8
рука,воробей,8
рука,ворона,8
рука,чайка,8
рука,ласточка,8
рука,щука,8
рука,карась,8
рука,акула,8
рука,паук,8
рука,муравей,8
рука,муха,8
рука,комар,8
рука,ель,8
рука,тополь,8
рука,липа,8
рука,яблоня,8
рука,вишня,8
рука,полынь,8
рука,роза,8
рука,подснежник,8
рука,инструмент,7
рука,аппарат,7
рука,контейнер,7
рука,еда,7
рука,камень,7
рука,планета,7
рука,звезда,7
рука,инструмент_работа,8
рука,инструмент_музыка,8
рука,инструмент_инфо,8
рука,бутылка,8
рука,мешок,8
рука,ящик,8
рука,сундук,8
рука,еда_твёрдая,8
рука,еда_жидкая,8
рука,молоток,9
рука,отвёртка,9
рука,пила,9
рука,топор,9
рука,напильник,9
рука,лопата,9
рука,метла,9
рука,игла,9
рука,нитка,9
рука,инструмент_струны,9
рука,инструмент_воздух,9
рука,пианино,10
рука,рояль,10
рука,гитара,10
рука,скрипка,10
рука,арфа,10
рука,труба,10
рука,флейта,10
рука,волынка,10
рука,баян,10
рука,книга,9
рука,газета,9
рука,компьютер,9
рука,монитор,9
рука,клавиатура,9
рука,мышка,9
рука,автомобиль,8
рука,самолёт,8
рука,велосипед,8
рука,корабль,8
рука,ракета,8
рука,яблоко,9
рука,груша,9
рука,мясо,9
рука,хлеб,9
рука,соль,9
рука,сок,9
рука,чай,9
рука,кофе,9
рука,река,7
рука,море,7
рука,поле,7
рука,гора,7
рука,страна,7
рука,город,7
рука,улица,7
рука,дом,7
рука,вода,6
рука,воздух,6
рука,золото,6
рука,железо,6
рука,часть_живая,2
рука,часть_неживая,4
рука,часть_животного,1
рука,часть_растения,3
рука,нос,2
рука,ухо,2
рука,рука,0
рука,нога,2
рука,лист,4
рука,стебель,4
рука,тычинка,4
рука,корень,4
рука,стена,5
рука,окно,5
рука,пол,5
рука,дверь,5
рука,лестница,5
нога,объект,4
нога,вещь,5
нога,существо,5
нога,место,5
нога,вещество,5
нога,часть,3
нога,вещь_рукотворная,6
нога,вещь_природная,6
нога,животное,6
нога,растение,6
нога,место_рукотворное,6
нога,место_природное,6
нога,зверь,7
нога,птица,7
нога,рыба,7
нога,насекомое,7
нога,дерево,7
нога,трава,7
нога,собака,8
нога,кошка,8
нога,медведь,8
нога,воробей,8
нога,ворона,8
нога,чайка,8
нога,ласточка,8
нога,щука,8
нога,карась,8
нога,акула,8
нога,паук,8
нога,муравей,8
нога,муха,8
нога,комар,8
нога,ель,8
нога,тополь,8
нога,липа,8
нога,яблоня,8
нога,вишня,8
нога,полынь,8
нога,роза,8
нога,подснежник,8
нога,инструмент,7
нога,аппарат,7
нога,контейнер,7
нога,еда,7
нога,камень,7
нога,планета,7
нога,звезда,7
нога,инструмент_работа,8
нога,инструмент_музыка,8
нога,инструмент_инфо,8
нога,бутылка,8
нога,мешок,8
нога,ящик,8
нога,сундук,8
нога,еда_твёрдая,8
нога,еда_жидкая,8
нога,молоток,9
нога,отвёртка,9
нога,пила,9
нога,топор,9
нога,напильник,9
нога,лопата,9
нога,метла,9
нога,игла,9
нога,нитка,9
нога,инструмент_струны,9
нога,инструмент_воздух,9
нога,пианино,10
нога,рояль,10
нога,гитара,10
нога,скрипка,10
нога,арфа,10
нога,труба,10
нога,флейта,10
нога,волынка,10
нога,баян,10
нога,книга,9
нога,газета,9
нога,компьютер,9
нога,монитор,9
нога,клавиатура,9
нога,мышка,9
нога,автомобиль,8
нога,самолёт,8
нога,велосипед,8
нога,корабль,8
нога,ракета,8
нога,яблоко,9
нога,груша,9
нога,мясо,9
нога,хлеб,9
нога,соль,9
нога,сок,9
нога,чай,9
